id,sku,upc,ean,jan,isbn,mpn,image,brand_id,supplier_id,price,cost,stock,sold,minimum,weight_class,weight,length_class,length,width,height,kind,property,tax_id,status,sort,view,alias,category_store_id,store_id,date_lastview,date_available,created_at,updated_at,namebn,keysbn,nameen,keysen
283, 'MTBD105096', NULL, NULL, NULL, NULL, NULL, '/data/product/Dove-Body-Wash-DeeplyNourishing-225ml.webp', 0, 0, 350.00, 0.00, 10, 0, 0, 'ml', 225, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'dove-body-wash-deeply-nourishing-', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",ডোভ বডি ওয়াশ গভীরভাবে পুষ্টিকর,"['ডোভ', 'বডি', 'ওয়াশ', 'গভীরভাবে', 'পুষ্টিকর']",Dove Body Wash Deeply Nourishing ,"['Dove', 'Body', 'Wash', 'Deeply', 'Nourishing', '']"
284, 'MTBD105097', NULL, NULL, NULL, NULL, NULL, '/data/product/Dove-Body-Wash-DeeplyNourishing-500ml.webp', 0, 0, 749.00, 0.00, 10, 0, 0, 'ml', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'dove-body-wash-deeply-nourishing-', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",ডোভ বডি ওয়াশ গভীরভাবে পুষ্টিকর,"['ডোভ', 'বডি', 'ওয়াশ', 'গভীরভাবে', 'পুষ্টিকর']",Dove Body Wash Deeply Nourishing ,"['Dove', 'Body', 'Wash', 'Deeply', 'Nourishing', '']"
285, 'MTBD105099', NULL, NULL, NULL, NULL, NULL, '/data/product/Dove-Body-Wash-NourishingSecrets-Indulging Ritul-500ml.webp', 0, 0, 750.00, 0.00, 10, 0, 0, 'ml', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'dove-body-washnourishing-secrets-indulging-ritul', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",ঘুঘুর শরীর ধোওয়া পুষ্ট গোপন রহস্য রিতুলকে প্রশ্রয় দেয়,"['ঘুঘুর', 'শরীর', 'ধোওয়া', 'পুষ্ট', 'গোপন', 'রহস্য', 'রিতুলকে', 'প্রশ্রয়', 'দেয়']",Dove Body WashNourishing Secrets Indulging Ritul,"['Dove', 'Body', 'WashNourishing', 'Secrets', 'Indulging', 'Ritul']"
286, 'MTBD105100', NULL, NULL, NULL, NULL, NULL, '/data/product/Loreal-Men-Expert-Cool-Power-Shower-Gel-300ml.jpg', 0, 0, 550.00, 0.00, 10, 0, 0, 'ml', 300, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'loreal-men-expert-cool-power-shower-gel', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",লোরিয়াল মেন এক্সপার্ট কুল পাওয়ার শাওয়ার জেল,"['লোরিয়াল', 'মেন', 'এক্সপার্ট', 'কুল', 'পাওয়ার', 'শাওয়ার', 'জেল']",Loreal Men Expert Cool Power Shower Gel,"['Loreal', 'Men', 'Expert', 'Cool', 'Power', 'Shower', 'Gel']"
287, 'MTBD105101', NULL, NULL, NULL, NULL, NULL, '/data/product/Loreal-Men-Expert-Hydra-Energetic-Shower-Gel-300ml.jpg', 0, 0, 550.00, 0.00, 10, 0, 0, 'ml', 300, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'loreal-men-expert-hydra-energetic-shower-gel', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",লোরিয়াল মেন এক্সপার্ট হাইড্রা এনার্জেটিক শাওয়ার জেল,"['লোরিয়াল', 'মেন', 'এক্সপার্ট', 'হাইড্রা', 'এনার্জেটিক', 'শাওয়ার', 'জেল']",Loreal Men Expert Hydra Energetic Shower Gel,"['Loreal', 'Men', 'Expert', 'Hydra', 'Energetic', 'Shower', 'Gel']"
288, 'MTBD105102', NULL, NULL, NULL, NULL, NULL, '/data/product/Loreal-Men-Expert-Hydra-Power-Shower-Gel-300ml.jpg', 0, 0, 550.00, 0.00, 10, 0, 0, 'ml', 300, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'loreal-men-expert-hydra-power-shower-gel', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",লোরিয়াল মেন এক্সপার্ট হাইড্রা পাওয়ার শাওয়ার জেল,"['লোরিয়াল', 'মেন', 'এক্সপার্ট', 'হাইড্রা', 'পাওয়ার', 'শাওয়ার', 'জেল']",Loreal Men Expert Hydra Power Shower Gel,"['Loreal', 'Men', 'Expert', 'Hydra', 'Power', 'Shower', 'Gel']"
289, 'MTBD105103', NULL, NULL, NULL, NULL, NULL, '/data/product/Loreal-Men-Expert-Hydra-Sensitive-Shower-Gel-300ml.webp', 0, 0, 550.00, 0.00, 10, 0, 0, 'ml', 300, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'loreal-men-expert-hydra-sensitive-shower-gel', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",লোরিয়াল মেন এক্সপার্ট হাইড্রা সংবেদনশীল শাওয়ার জেল,"['লোরিয়াল', 'মেন', 'এক্সপার্ট', 'হাইড্রা', 'সংবেদনশীল', 'শাওয়ার', 'জেল']",Loreal Men Expert Hydra Sensitive Shower Gel,"['Loreal', 'Men', 'Expert', 'Hydra', 'Sensitive', 'Shower', 'Gel']"
290, 'MTBD105104', NULL, NULL, NULL, NULL, NULL, '/data/product/Loreal-Men-Expert-Hydra-Energetic-Multi-Action-8-Serum-Foam-Pump-150ml.jpg', 0, 0, 1250.00, 0.00, 10, 0, 0, 'ml', 150, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'loreal-men-expert-hydra-energetic-multi-action-8-serum-foam-pump', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",লোরিয়াল মেন এক্সপার্ট হাইড্রা এনার্জেটিক মাল্টি অ্যাকশন 8 সিরাম ফোম পাম্প,"['লোরিয়াল', 'মেন', 'এক্সপার্ট', 'হাইড্রা', 'এনার্জেটিক', 'মাল্টি', 'অ্যাকশন', '8', 'সিরাম', 'ফোম', 'পাম্প']",Loreal Men Expert Hydra Energetic Multi Action 8 Serum Foam Pump,"['Loreal', 'Men', 'Expert', 'Hydra', 'Energetic', 'Multi', 'Action', '8', 'Serum', 'Foam', 'Pump']"
291, 'MTBD105105', NULL, NULL, NULL, NULL, NULL, '/data/product/Loreal-Men-Expert-Clean-Power-Shower-Gel-300ml.jpg', 0, 0, 550.00, 0.00, 10, 0, 0, 'ml', 300, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'loreal-men-expert-clean-power-shower-gel', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",লোরিয়াল মেন এক্সপার্ট ক্লিন পাওয়ার শাওয়ার জেল,"['লোরিয়াল', 'মেন', 'এক্সপার্ট', 'ক্লিন', 'পাওয়ার', 'শাওয়ার', 'জেল']",Loreal Men Expert Clean Power Shower Gel,"['Loreal', 'Men', 'Expert', 'Clean', 'Power', 'Shower', 'Gel']"
292, 'MTBD105105', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Black-Shine-Stunning-Shampoo-375ml.png', 0, 0, 335.00, 0.00, 10, 0, 0, 'ml', 375, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-black-shine-stunning-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক ব্ল্যাক শাইন স্টানিং শ্যাম্পু,"['সানসিল্ক', 'ব্ল্যাক', 'শাইন', 'স্টানিং', 'শ্যাম্পু']",Sunsilk Black Shine Stunning Shampoo,"['Sunsilk', 'Black', 'Shine', 'Stunning', 'Shampoo']"
293, 'MTBD105106', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Black-Shine-Shampoo-180ml.jpg', 0, 0, 195.00, 0.00, 10, 0, 0, 'ml', 180, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-black-shine-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক ব্ল্যাক শাইন শ্যাম্পু,"['সানসিল্ক', 'ব্ল্যাক', 'শাইন', 'শ্যাম্পু']",Sunsilk Black Shine Shampoo,"['Sunsilk', 'Black', 'Shine', 'Shampoo']"
294, 'MTBD105107', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Black-Shine-Shampoo-pump-650ml.jpg', 0, 0, 980.00, 0.00, 10, 0, 0, 'ml', 650, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-black-shine-shampoo-pump', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক ব্ল্যাক শাইন শ্যাম্পু পাম্প,"['সানসিল্ক', 'ব্ল্যাক', 'শাইন', 'শ্যাম্পু', 'পাম্প']",Sunsilk Black Shine Shampoo pump,"['Sunsilk', 'Black', 'Shine', 'Shampoo', 'pump']"
295, 'MTBD105109', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Hair-Fall-Solution-Shampoo-180ml.webp', 0, 0, 175.00, 0.00, 10, 0, 0, 'ml', 180, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-hair-fall-solution-shampoo-', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক হেয়ার ফল সলিউশন শ্যাম্পু,"['সানসিল্ক', 'হেয়ার', 'ফল', 'সলিউশন', 'শ্যাম্পু']",Sunsilk Hair Fall Solution Shampoo ,"['Sunsilk', 'Hair', 'Fall', 'Solution', 'Shampoo', '']"
296, 'MTBD105110', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Hair-Fall-Solution-Shampoo-320ml.webp', 0, 0, 490.00, 0.00, 10, 0, 0, 'ml', 320, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-hair-fall-solution-shampoo-', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক হেয়ার ফল সলিউশন শ্যাম্পু,"['সানসিল্ক', 'হেয়ার', 'ফল', 'সলিউশন', 'শ্যাম্পু']",Sunsilk Hair Fall Solution Shampoo ,"['Sunsilk', 'Hair', 'Fall', 'Solution', 'Shampoo', '']"
297, 'MTBD105111', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Ricci-Da-Domare-Shampoo-400ml.png', 0, 0, 699.00, 0.00, 10, 0, 0, 'ml', 400, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-ricci-da-domare-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক রিকি দা ডোমারে শ্যাম্পু,"['সানসিল্ক', 'রিকি', 'দা', 'ডোমারে', 'শ্যাম্পু']",Sunsilk Ricci Da Domare Shampoo,"['Sunsilk', 'Ricci', 'Da', 'Domare', 'Shampoo']"
298, 'MTBD105112', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Purificante-Shampoo-400ml.webp', 0, 0, 699.00, 0.00, 10, 0, 0, 'ml', 400, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-purificante-shampoo-', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক পিউরিফিক্যান্ট শ্যাম্পু,"['সানসিল্ক', 'পিউরিফিক্যান্ট', 'শ্যাম্পু']",Sunsilk Purificante Shampoo ,"['Sunsilk', 'Purificante', 'Shampoo', '']"
299, 'MTBD105113', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Liscio-Perfetto-Shampoo-400ml.jpg', 0, 0, 699.00, 0.00, 10, 0, 0, 'ml', 400, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-liscio-perfetto-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক লিসিও পারফেটো শ্যাম্পু,"['সানসিল্ক', 'লিসিও', 'পারফেটো', 'শ্যাম্পু']",Sunsilk Liscio Perfetto Shampoo,"['Sunsilk', 'Liscio', 'Perfetto', 'Shampoo']"
300, 'MTBD105114', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-C.N.Scintille-Di-Luce+Effetto-Seta-shampoo-400ml.jpg', 0, 0, 699.00, 0.00, 10, 0, 0, 'ml', 400, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-c.n.scintille-di-luce+effetto-seta-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক C.N.Scintille Di Luce+Effetto Seta শ্যাম্পু,"['সানসিল্ক', 'C.N.Scintille', 'Di', 'Luce+Effetto', 'Seta', 'শ্যাম্পু']",Sunsilk C.N.Scintille Di Luce+Effetto Seta shampoo,"['Sunsilk', 'C.N.Scintille', 'Di', 'Luce+Effetto', 'Seta', 'shampoo']"
301, 'MTBD105115', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Ricarica-Naturale-Cocco&AloeVera-Shampoo-400ml.jpg', 0, 0, 699.00, 0.00, 10, 0, 0, 'ml', 400, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-ricarica-naturale-cocco-&-aloe-vera-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক রিকারিকা ন্যাচারাল কোকো এবং অ্যালোভেরা শ্যাম্পু,"['সানসিল্ক', 'রিকারিকা', 'ন্যাচারাল', 'কোকো', 'এবং', 'অ্যালোভেরা', 'শ্যাম্পু']",Sunsilk Ricarica Naturale Cocco & Aloe Vera Shampoo,"['Sunsilk', 'Ricarica', 'Naturale', 'Cocco', '&', 'Aloe', 'Vera', 'Shampoo']"
302, 'MTBD105116', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Morbidi&Luminosi-Shampoo-400ml.webp', 0, 0, 699.00, 0.00, 10, 0, 0, 'ml', 400, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-morbidi-&-luminosi-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক মরবিডি অ্যান্ড লুমিনোসি শ্যাম্পু,"['সানসিল্ক', 'মরবিডি', 'অ্যান্ড', 'লুমিনোসি', 'শ্যাম্পু']",Sunsilk Morbidi & Luminosi Shampoo,"['Sunsilk', 'Morbidi', '&', 'Luminosi', 'Shampoo']"
303, 'MTBD105117', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Ricarica-Natural-Forza-Anti-Rottura-Shampoo-400ml.jpg', 0, 0, 699.00, 0.00, 10, 0, 0, 'ml', 400, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-ricarica-natural-forza-anti-rottura-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক রিকারিকা ন্যাচারাল ফোরজা অ্যান্টি-রোটুরা শ্যাম্পু,"['সানসিল্ক', 'রিকারিকা', 'ন্যাচারাল', 'ফোরজা', 'অ্যান্টি-রোটুরা', 'শ্যাম্পু']",Sunsilk Ricarica Natural Forza Anti-Rottura Shampoo,"['Sunsilk', 'Ricarica', 'Natural', 'Forza', 'Anti-Rottura', 'Shampoo']"
304, 'MTBD105118', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Colore-Vibrant-Shampoo-400ml.webp', 0, 0, 699.00, 0.00, 10, 0, 0, 'ml', 400, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-colore-vibrant-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক কালার ভাইব্রেন্ট শ্যাম্পু,"['সানসিল্ক', 'কালার', 'ভাইব্রেন্ট', 'শ্যাম্পু']",Sunsilk Colore Vibrant Shampoo,"['Sunsilk', 'Colore', 'Vibrant', 'Shampoo']"
305, 'MTBD105119', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Anti-Dandruff-Shampoo-Pump-650ml.jpg', 0, 0, 980.00, 0.00, 10, 0, 0, 'ml', 650, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-anti-dandruff-shampoo-pump', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক অ্যান্টি-ড্যান্ড্রাফ শ্যাম্পু পাম্প,"['সানসিল্ক', 'অ্যান্টি-ড্যান্ড্রাফ', 'শ্যাম্পু', 'পাম্প']",Sunsilk Anti-Dandruff Shampoo Pump,"['Sunsilk', 'Anti-Dandruff', 'Shampoo', 'Pump']"
306, 'MTBD105120', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Green-Tea&White-Lily-Freshness-shampoo-195ml.webp', 0, 0, 215.00, 0.00, 10, 0, 0, 'ml', 195, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-green-tea-&-white-lily-freshness-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক গ্রিন টি অ্যান্ড হোয়াইট লিলি ফ্রেশনেস শ্যাম্পু,"['সানসিল্ক', 'গ্রিন', 'টি', 'অ্যান্ড', 'হোয়াইট', 'লিলি', 'ফ্রেশনেস', 'শ্যাম্পু']",Sunsilk Green Tea & White Lily Freshness shampoo,"['Sunsilk', 'Green', 'Tea', '&', 'White', 'Lily', 'Freshness', 'shampoo']"
307, 'MTBD105121', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Green-Tea&White-Lily-Freshness-shampoo-375ml.jpg', 0, 0, 355.00, 0.00, 10, 0, 0, 'ml', 375, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-green-tea-&-white-lily-freshness-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক গ্রিন টি অ্যান্ড হোয়াইট লিলি ফ্রেশনেস শ্যাম্পু,"['সানসিল্ক', 'গ্রিন', 'টি', 'অ্যান্ড', 'হোয়াইট', 'লিলি', 'ফ্রেশনেস', 'শ্যাম্পু']",Sunsilk Green Tea & White Lily Freshness shampoo,"['Sunsilk', 'Green', 'Tea', '&', 'White', 'Lily', 'Freshness', 'shampoo']"
308, 'MTBD105122', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Coconut&Aloe-Vera-Shampoo-180ml.jpg', 0, 0, 215.00, 0.00, 10, 0, 0, 'ml', 180, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-coconut-&-aloe-vera-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক নারকেল অ্যান্ড অ্যালোভেরা শ্যাম্পু,"['সানসিল্ক', 'নারকেল', 'অ্যান্ড', 'অ্যালোভেরা', 'শ্যাম্পু']",Sunsilk Coconut & Aloe Vera Shampoo,"['Sunsilk', 'Coconut', '&', 'Aloe', 'Vera', 'Shampoo']"
309, 'MTBD105123', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Coconut&Aloe-Vera-Shampoo-375ml.jpg', 0, 0, 355.00, 0.00, 10, 0, 0, 'ml', 375, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-coconut-&-aloe-vera-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক নারকেল অ্যান্ড অ্যালোভেরা শ্যাম্পু,"['সানসিল্ক', 'নারকেল', 'অ্যান্ড', 'অ্যালোভেরা', 'শ্যাম্পু']",Sunsilk Coconut & Aloe Vera Shampoo,"['Sunsilk', 'Coconut', '&', 'Aloe', 'Vera', 'Shampoo']"
310, 'MTBD105124', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Lonng&Healthy-G.-Shampoo-Pump-650ml.jpg', 0, 0, 550.00, 0.00, 10, 0, 0, 'ml', 650, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-lonng-&-healthy-g.shampoo-pump', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক লং এবং স্বাস্থ্যকর জি শ্যাম্পু পাম্প,"['সানসিল্ক', 'লং', 'এবং', 'স্বাস্থ্যকর', 'জি', 'শ্যাম্পু', 'পাম্প']",Sunsilk Lonng & Healthy G.Shampoo Pump,"['Sunsilk', 'Lonng', '&', 'Healthy', 'G.Shampoo', 'Pump']"
311, 'MTBD105125', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Hijab-Refresh-F&M-Shampoo-180ml.webp', 0, 0, 215.00, 0.00, 10, 0, 0, 'ml', 180, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-hijab-refresh-f&m-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক হিজাব রিফ্রেশ F&M শ্যাম্পু,"['সানসিল্ক', 'হিজাব', 'রিফ্রেশ', 'F&M', 'শ্যাম্পু']",Sunsilk Hijab Refresh F&M Shampoo,"['Sunsilk', 'Hijab', 'Refresh', 'F&M', 'Shampoo']"
312, 'MTBD105126', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Hijab-Anti-Break-A&H-Shampoo-375ml.webp', 0, 0, 355.00, 0.00, 10, 0, 0, 'ml', 375, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-hijab-anti-break-a&h-shampoo-', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক হিজাব অ্যান্টি ব্রেক এ অ্যান্ড এইচ শ্যাম্পু,"['সানসিল্ক', 'হিজাব', 'অ্যান্টি', 'ব্রেক', 'এ', 'অ্যান্ড', 'এইচ', 'শ্যাম্পু']",Sunsilk Hijab Anti Break A&H Shampoo ,"['Sunsilk', 'Hijab', 'Anti', 'Break', 'A&H', 'Shampoo', '']"
313, 'MTBD105127', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Soft&Smooth-Shampoo-400ml.jpg', 0, 0, 610.00, 0.00, 10, 0, 0, 'ml', 400, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-soft-&-smooth-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক সফট ও স্মুথ শ্যাম্পু,"['সানসিল্ক', 'সফট', 'ও', 'স্মুথ', 'শ্যাম্পু']",Sunsilk Soft & Smooth Shampoo,"['Sunsilk', 'Soft', '&', 'Smooth', 'Shampoo']"
314, 'MTBD105128', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Hijab-Lime&Zpto-Shampoo-180ml.jpg', 0, 0, 180.00, 0.00, 10, 0, 0, 'ml', 180, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-hijab-lime-&-zpto-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক হিজাব লাইম অ্যান্ড জেডপিটো শ্যাম্পু,"['সানসিল্ক', 'হিজাব', 'লাইম', 'অ্যান্ড', 'জেডপিটো', 'শ্যাম্পু']",Sunsilk Hijab Lime & Zpto Shampoo,"['Sunsilk', 'Hijab', 'Lime', '&', 'Zpto', 'Shampoo']"
315, 'MTBD105129', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Perfect-Straight-Shampoo-375ml.jpg', 0, 0, 335.00, 0.00, 10, 0, 0, 'ml', 375, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-perfect-straight-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক পারফেক্ট স্ট্রেইট শ্যাম্পু,"['সানসিল্ক', 'পারফেক্ট', 'স্ট্রেইট', 'শ্যাম্পু']",Sunsilk Perfect Straight Shampoo,"['Sunsilk', 'Perfect', 'Straight', 'Shampoo']"
316, 'MTBD105130', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Hijab-Anti-Break-A&H-Shampoo-180ml.jpg', 0, 0, 200.00, 0.00, 10, 0, 0, 'ml', 180, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-hijab-anti-break-a&h-shampoo-', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক হিজাব অ্যান্টি ব্রেক এ অ্যান্ড এইচ শ্যাম্পু,"['সানসিল্ক', 'হিজাব', 'অ্যান্টি', 'ব্রেক', 'এ', 'অ্যান্ড', 'এইচ', 'শ্যাম্পু']",Sunsilk Hijab Anti Break A&H Shampoo ,"['Sunsilk', 'Hijab', 'Anti', 'Break', 'A&H', 'Shampoo', '']"
317, 'MTBD105131', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Hijab-Lime&Zpto-Shampoo-375ml.webp', 0, 0, 335.00, 0.00, 10, 0, 0, 'ml', 375, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-hijab-lime-&-zpto-shampoo', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক হিজাব লাইম অ্যান্ড জেডপিটো শ্যাম্পু,"['সানসিল্ক', 'হিজাব', 'লাইম', 'অ্যান্ড', 'জেডপিটো', 'শ্যাম্পু']",Sunsilk Hijab Lime & Zpto Shampoo,"['Sunsilk', 'Hijab', 'Lime', '&', 'Zpto', 'Shampoo']"
318, 'MTBD105132', NULL, NULL, NULL, NULL, NULL, '/data/product/Sunsilk-Thick&Long-Shampoo-375ml.png', 0, 0, 320.00, 0.00, 10, 0, 0, 'ml', 375, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'sunsilk-thick-&-long-shampoo-', 0, 1, '2022-04-27 08:29:26', '2022-04-27', '2022-04-27 08:29:26'," '2022-04-27 08:29:26",সানসিল্ক থিক অ্যান্ড লং শ্যাম্পু,"['সানসিল্ক', 'থিক', 'অ্যান্ড', 'লং', 'শ্যাম্পু']",Sunsilk Thick & Long Shampoo ,"['Sunsilk', 'Thick', '&', 'Long', 'Shampoo', '']"
